prop_id,srch_destination_id,time_idx,srch_length_of_stay,srch_room_count,srch_saturday_night_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,prop_review_score,prop_starrating,random_bool,position,price_usd,promotion_flag,gross_bookings_usd,booking_bool,click_bool,comp_rate,comp_inv
48256,1699,32,1,1,0,-1.484079126,-0.508578117,-2.418289623,4.5,4,0,21,-0.574863768,0,-0.131147362,0,0,0,0
95250,1774,1,1,1,0,-0.523320531,-0.661811364,0.245138024,4.5,3,0,16,-0.252005494,0,-0.131147362,0,0,0,0
95250,1774,2,1,1,1,-0.523320531,-0.661811364,0.245138024,4.5,3,0,13,-0.935613455,0,-0.131147362,0,0,0,0
95250,1774,3,2,1,1,-0.523320531,-0.661811364,0.250686832,4.5,3,0,19,-0.66217027,0,-0.131147362,0,0,0,1
95250,1774,4,1,3,1,-0.523320531,-0.661811364,0.250686832,4.5,3,1,12,-1.130930015,0,-0.131147362,0,0,0,0
95250,1774,5,1,1,0,-0.523320531,-0.661811364,0.250686832,4.5,3,0,17,-0.27153715,0,-0.131147362,0,0,0,0
95250,1774,6,1,1,1,-0.523320531,-0.661811364,0.250686832,4.5,3,0,16,-0.27153715,0,1.302185326,1,1,0,0
95250,1774,7,1,1,0,-0.523320531,-0.661811364,0.245138024,4.5,3,0,16,-0.095752245,0,-0.131147362,0,0,0,0
95250,1774,8,1,1,1,-0.523320531,-0.661811364,0.245138024,4.5,3,0,7,-0.623106958,0,-0.131147362,0,0,0,0
95250,1774,9,2,1,0,-0.523320531,-0.661811364,0.245138024,4.5,3,1,16,-0.193410525,0,-0.131147362,0,0,0,0
95250,1774,10,1,1,0,-0.523320531,-0.661811364,0.245138024,4.5,3,0,14,-0.837955175,0,-0.131147362,0,0,1,0
95250,1774,11,5,1,0,-0.523320531,-0.661811364,0.245138024,4.5,3,0,18,-1.111398359,0,-0.131147362,0,0,0,0
95250,1774,12,3,1,0,-0.523320531,-0.661811364,0.245138024,4.5,3,1,21,-0.720765238,0,-0.131147362,0,0,0,0
95250,1774,13,2,1,1,-0.523320531,-0.661811364,-2.418289623,4.5,3,0,15,-0.310600462,0,-0.131147362,0,0,0,0
20904,1792,1,1,1,1,-1.895832809,3.421368197,0.311723715,4.5,3,0,1,-0.525448678,0,1.091013855,1,1,-1,0
9211,1872,1,1,1,0,0.02568438,-0.782208914,0.367211791,4.5,3,0,1,0.137651044,0,-0.131147362,0,0,0,0
41674,1894,1,1,1,1,-0.582994978,-0.504929707,0.539224827,5,3,0,2,0.255817563,0,-0.131147362,0,0,-1,0
41674,1894,2,2,1,1,-0.582994978,-0.504929707,0.539224827,5,3,0,1,-0.026024233,0,3.039260575,1,1,-1,0
41674,1894,3,1,1,1,-0.582994978,-0.504929707,0.539224827,5,3,0,3,0.248395534,0,-0.131147362,0,0,-1,0
41674,1894,4,1,1,1,-0.582994978,-0.504929707,0.289528485,5,3,0,7,0.353475844,0,-0.131147362,0,0,-1,0
41674,1894,5,2,1,1,-0.582994978,-0.504929707,0.522578404,5,3,0,1,-0.350054407,1,-0.131147362,0,0,0,0
41674,1894,6,2,1,1,-0.582994978,-0.504929707,0.239589216,5,3,0,8,0.202691459,0,-0.131147362,0,0,-1,0
41674,1894,7,1,1,1,-0.582994978,-0.504929707,0.522578404,5,3,0,8,0.060501003,0,-0.131147362,0,0,-1,0
41674,1894,8,1,1,1,-0.582994978,-0.504929707,0.517029596,5,3,1,13,-0.349663774,1,-0.131147362,0,0,0,0
41674,1894,9,2,1,1,-0.582994978,-0.504929707,0.528127211,5,3,0,2,-0.27153715,0,-0.131147362,0,0,0,0
41674,1894,10,1,1,1,-0.582994978,-0.504929707,0.517029596,5,3,0,6,0.351717995,0,-0.131147362,0,0,-1,0
41674,1894,11,1,1,1,-0.582994978,-0.504929707,0.522578404,5,3,0,3,0.353475844,0,-0.131147362,0,0,-1,0
41674,1894,12,1,1,1,-0.582994978,-0.504929707,-2.418289623,5,3,0,2,0.347616347,0,-0.131147362,0,0,-1,0
41674,1894,13,1,1,0,-0.582994978,-0.504929707,-2.418289623,5,3,0,7,0.060501003,0,-0.131147362,0,0,-1,0
41674,1894,14,1,1,1,-0.582994978,-0.504929707,-2.418289623,5,3,0,3,1.232400365,0,-0.131147362,0,0,-1,0
41674,1894,15,2,2,0,-0.582994978,-0.504929707,-2.418289623,5,3,0,2,-0.037157277,0,-0.131147362,0,0,-1,0
12621,1936,1,2,1,0,-0.935074215,0.177931149,0.500383173,3.5,3,1,7,-1.301050739,0,-0.131147362,0,0,-1,0
103503,1954,1,3,1,1,0.2285775,0.030778587,0.372760599,4.5,4,0,2,0.38492181,1,-0.131147362,0,0,0,0
99726,1976,1,4,1,0,0.288251947,-0.275079837,0.822214014,4,4,0,6,0.138627627,1,-0.131147362,0,0,-1,0
99726,1976,2,1,1,1,0.288251947,-0.275079837,0.827762822,4,4,0,3,2.111324887,0,-0.131147362,0,0,0,0
99726,1976,3,2,1,1,0.288251947,-0.275079837,0.827762822,4,4,1,4,2.599616288,0,-0.131147362,0,0,0,0
99726,1976,4,2,1,1,0.288251947,-0.275079837,0.833311629,4,4,0,10,0.358944707,0,-0.131147362,0,0,0,0
99726,1976,5,2,1,0,0.288251947,-0.275079837,0.833311629,4,4,0,14,2.306641447,0,-0.131147362,0,0,0,0
99726,1976,6,1,1,1,0.288251947,-0.275079837,0.833311629,4,4,0,8,2.208983167,0,-0.131147362,0,0,0,0
99726,1976,7,1,1,1,0.288251947,-0.275079837,0.833311629,4,4,0,10,0.490197436,1,2.116588106,1,1,0,0
99726,1976,8,1,1,1,0.288251947,-0.275079837,0.833311629,4,4,0,6,2.208983167,0,-0.131147362,0,0,0,0
99726,1976,9,5,1,0,0.288251947,-0.275079837,0.833311629,4,4,0,10,2.369924013,1,-0.131147362,0,0,1,0
99726,1976,10,6,1,0,0.288251947,-0.275079837,0.827762822,4,4,1,10,0.451134124,0,-0.131147362,0,0,0,0
5104,1988,1,4,1,0,-1.239413894,-0.782208914,0.555871249,3.5,3,0,1,0.508947826,0,6.440792395,1,1,0,0
5104,1988,2,2,1,0,-1.239413894,-0.782208914,0.550322442,3.5,3,0,1,0.315193798,0,2.976567462,1,1,0,0
100157,2005,1,6,1,0,0.174870497,1.684724738,0.489285558,4,4,0,3,-0.786196286,1,-0.131147362,0,0,1,0
100157,2005,2,7,1,0,0.174870497,1.684724738,-2.418289623,4,4,0,3,-0.938347887,1,-0.131147362,0,0,1,0
100157,2005,3,2,3,1,0.174870497,1.684724738,-2.418289623,4,4,1,1,-0.725452836,1,-0.131147362,0,0,1,0
56565,2033,1,2,1,0,-0.654604314,1.916398813,0.234040409,5,3,0,4,-1.189524983,0,-0.131147362,0,0,0,0
56565,2033,2,1,1,1,-0.654604314,1.916398813,0.356114176,5,3,0,3,-1.189524983,0,-0.131147362,0,0,0,0
56565,2033,3,1,1,1,-0.654604314,1.916398813,-0.098888047,5,3,0,2,-1.4043732,0,0.56242685,1,1,0,0
82268,2057,1,1,1,1,-0.732181095,1.839174122,0.234040409,4,3,0,1,-1.345778232,0,-0.131147362,0,0,1,0
82268,2057,2,2,1,1,-0.732181095,1.839174122,-0.004558318,4,3,0,1,-1.345778232,0,1.384830851,1,1,1,0
109160,2161,1,1,1,1,-0.654604314,1.118613023,0.43934629,3.5,3,0,1,-1.339528102,0,-0.131147362,0,0,0,0
109160,2161,2,2,1,1,-0.654604314,1.118613023,0.411602252,3.5,3,0,4,-0.857486831,1,-0.131147362,0,0,0,0
109160,2161,3,2,1,0,-0.654604314,1.118613023,0.411602252,3.5,3,0,1,-0.46685371,0,3.121399694,1,1,-1,0
109160,2161,4,1,1,0,-0.654604314,1.118613023,0.406053444,3.5,3,1,6,0.314412532,0,-0.131147362,0,0,-1,0
109160,2161,5,1,1,0,-0.654604314,1.118613023,0.406053444,3.5,3,1,6,0.314412532,0,-0.131147362,0,1,-1,0
109160,2161,6,1,1,1,-0.654604314,1.118613023,0.406053444,3.5,3,1,6,-0.212942181,0,-0.131147362,0,1,0,0
109160,2161,7,4,1,1,-0.654604314,1.118613023,0.406053444,3.5,3,1,6,-0.56451199,0,-0.131147362,0,0,-1,0
109160,2161,8,2,1,1,-0.654604314,1.118613023,0.406053444,3.5,3,1,6,0.138627627,0,-0.131147362,0,1,-1,0
109160,2161,9,1,1,0,-0.654604314,1.118613023,0.406053444,3.5,3,1,6,-0.525448678,0,-0.131147362,0,1,0,0
109160,2161,10,1,1,0,-0.654604314,1.118613023,0.411602252,3.5,3,1,6,-0.134815557,0,-0.131147362,0,0,-1,0
109160,2161,11,1,1,0,-0.654604314,1.118613023,0.411602252,3.5,3,1,6,0.255817563,0,-0.131147362,0,1,-1,0
109160,2161,12,1,1,0,-0.654604314,1.118613023,0.411602252,3.5,3,1,6,0.255817563,0,-0.131147362,0,0,-1,0
109160,2161,13,2,1,1,-0.654604314,1.118613023,0.41715106,3.5,3,1,6,1.076147117,0,-0.131147362,0,0,-1,0
109160,2161,14,1,1,1,-0.654604314,1.118613023,0.41715106,3.5,3,1,6,-0.330132118,0,-0.131147362,0,0,-1,0
109160,2161,15,1,1,0,-0.654604314,1.118613023,-2.418289623,3.5,3,1,5,1.427716926,0,-0.131147362,0,0,-1,0
109160,2161,16,1,1,0,-0.654604314,1.118613023,-2.418289623,3.5,3,1,8,1.427716926,0,-0.131147362,0,0,-1,0
109160,2161,17,1,1,0,-0.654604314,1.118613023,-2.418289623,3.5,3,1,5,1.037083805,0,-0.131147362,0,0,-1,0
109160,2161,18,1,1,0,-0.654604314,1.118613023,-2.418289623,3.5,3,1,5,1.037083805,0,-0.131147362,0,1,-1,0
109160,2161,19,1,1,0,-0.654604314,1.118613023,-2.418289623,3.5,3,1,5,1.037083805,0,-0.131147362,0,0,-1,0
109160,2161,20,1,1,1,-0.654604314,1.118613023,-2.418289623,3.5,3,1,5,1.662096798,0,-0.131147362,0,0,-1,0
9709,2187,1,1,1,0,-0.051892401,-0.343183502,0.816665207,3.5,4,0,10,0.138627627,1,-0.131147362,0,0,-1,0
9709,2187,2,3,1,1,-0.051892401,-0.343183502,0.628005748,3.5,4,0,24,-0.219582945,1,-0.131147362,0,0,-1,0
29642,2306,1,3,3,0,-0.278655299,0.433319893,0.02318572,2,4,1,7,-1.091866703,0,-0.131147362,0,0,1,0
29642,2306,2,2,1,1,-0.278655299,0.433319893,0.02318572,2,4,0,7,-1.365309888,0,-0.131147362,0,0,1,0
29642,2306,3,1,1,1,-0.278655299,0.433319893,0.123064257,2,4,1,30,-1.359059758,0,-0.131147362,0,0,1,0
29642,2306,4,3,1,1,-0.278655299,0.433319893,-2.418289623,2,4,0,12,-1.326246576,0,-0.131147362,0,0,0,0
29642,2306,5,2,1,0,-0.278655299,0.433319893,-2.418289623,2,4,0,7,-1.335231137,0,1.516496516,1,1,-1,0
53018,2440,1,1,1,0,-0.415906527,0.990310582,0.084222604,4.5,3,1,7,-1.094405818,0,-0.131147362,0,0,0,0
53018,2440,2,1,1,0,-0.415906527,0.990310582,0.084222604,4.5,3,1,3,-1.091866703,0,-0.131147362,0,0,0,0
53018,2440,3,3,1,1,-0.415906527,0.990310582,0.095320219,4.5,3,0,7,-0.46685371,0,-0.131147362,0,0,0,0
53018,2440,4,1,1,1,-0.415906527,0.990310582,0.095320219,4.5,3,0,10,-0.681701926,0,-0.131147362,0,0,1,0
53018,2440,5,1,1,0,-0.415906527,0.990310582,0.111966642,4.5,3,0,3,-0.720765238,0,-0.131147362,0,0,0,0
53018,2440,6,1,1,0,-0.415906527,0.990310582,0.117515449,4.5,3,0,3,0.255817563,0,-0.131147362,0,0,0,0
53018,2440,7,1,1,1,-0.415906527,0.990310582,0.123064257,4.5,3,0,1,0.451134124,0,1.671355595,1,1,-1,0
53018,2440,8,2,1,1,-0.415906527,0.990310582,0.106417834,4.5,3,0,2,-0.818423519,0,-0.131147362,0,0,1,0
40165,2460,1,1,1,1,-0.732181095,-0.290281548,0.333918946,4,4,0,2,-0.578770099,0,-0.131147362,0,0,0,0
32857,2465,1,1,1,1,-0.654604314,3.076593393,0.106417834,4,3,0,3,-1.013740079,1,-0.131147362,0,0,0,0
32857,2465,2,1,1,0,-0.654604314,3.076593393,0.195198756,4,3,0,4,-0.330132118,0,-0.131147362,0,0,1,0
57915,2554,1,3,1,0,-1.239413894,-0.709240702,0.927641359,4,4,0,6,1.762684827,0,-0.131147362,0,0,-1,0
136151,2596,1,1,1,1,-1.239413894,1.133814734,-0.021204741,3,3,0,2,-0.764906781,0,-0.131147362,0,0,0,0
62509,2610,1,2,1,1,-0.654604314,0.955042613,0.356114176,4.5,4,0,1,-0.681701926,0,2.096838256,1,1,0,0
127697,2615,1,1,1,0,-0.523320531,-0.194814803,0.500383173,3.5,3,0,2,0.56832406,1,-0.131147362,0,0,0,0
127697,2615,2,5,1,0,-0.523320531,-0.194814803,0.522578404,3.5,3,0,7,0.364608888,1,-0.131147362,0,0,-1,0
32989,2631,1,1,1,0,-0.732181095,-0.633232147,0.27843087,4,4,1,21,-0.525448678,0,-0.131147362,0,0,0,0
32989,2631,2,2,2,1,-0.732181095,-0.633232147,0.27843087,4,4,0,19,-0.330132118,0,-0.131147362,0,0,0,0
32989,2631,3,1,1,1,-0.732181095,-0.633232147,0.27843087,4,4,0,4,-0.173878869,0,-0.131147362,0,0,-1,0
32989,2631,4,1,1,1,-0.732181095,-0.633232147,0.27843087,4,4,0,25,-1.169993327,0,-0.131147362,0,0,-1,0
32989,2631,5,1,1,1,-0.732181095,-0.633232147,0.272882062,4,4,0,2,1.818350046,0,-0.131147362,0,0,-1,0
32989,2631,6,1,1,0,-0.732181095,-0.633232147,0.272882062,4,4,1,20,-0.330132118,0,-0.131147362,0,0,0,0
32989,2631,7,1,1,1,-0.732181095,-0.633232147,-2.418289623,4,4,0,19,-0.330132118,0,-0.131147362,0,0,0,0
48867,2654,1,3,1,1,-0.82766021,-0.717145592,0.062027373,4,3,0,4,-0.84733037,0,-0.131147362,0,0,1,0
48867,2654,2,1,1,0,-0.82766021,-0.717145592,0.062027373,4,3,0,4,-0.826822131,0,-0.131147362,0,0,1,0
123157,2728,1,2,1,1,0.02568438,-0.075633389,0.489285558,4,4,1,3,0.060501003,0,-0.131147362,0,0,1,0
123157,2728,2,1,2,1,0.02568438,-0.075633389,0.489285558,4,4,0,4,0.646450684,0,-0.131147362,0,0,0,0
123157,2728,3,1,1,1,0.02568438,-0.075633389,0.489285558,4,4,0,8,0.646450684,0,-0.131147362,0,0,0,0
123157,2728,4,1,1,1,0.02568438,-0.075633389,0.489285558,4,4,0,7,0.841767245,0,-0.131147362,0,0,0,0
123157,2728,5,1,1,1,0.02568438,-0.075633389,0.489285558,4,4,1,4,0.841767245,0,-0.131147362,0,0,0,0
123157,2728,6,2,1,1,0.02568438,-0.075633389,0.467090328,4,4,0,7,0.939425525,0,-0.131147362,0,0,0,0
123157,2728,7,1,1,1,0.02568438,-0.075633389,0.467090328,4,4,0,8,0.646450684,0,-0.131147362,0,0,0,0
123157,2728,8,2,1,1,0.02568438,-0.075633389,0.467090328,4,4,1,10,1.330058645,0,-0.131147362,0,0,0,0
123157,2728,9,1,1,1,0.02568438,-0.075633389,0.467090328,4,4,0,6,1.818350046,0,-0.131147362,0,0,0,0
123157,2728,10,2,1,1,0.02568438,-0.075633389,-2.418289623,4,4,1,2,0.841767245,0,-0.131147362,0,0,1,0
129821,2760,1,1,1,1,-0.935074215,-0.427096947,0.383858214,4.5,3,0,4,0.060501003,0,-0.131147362,0,0,0,0
129821,2760,2,3,1,1,-0.935074215,-0.427096947,0.372760599,4.5,3,0,2,-0.857486831,0,3.081494869,1,1,0,0
92347,2769,1,1,1,1,0.240512389,-0.554791319,0.062027373,4,3,1,12,-1.425858021,0,-0.131147362,0,0,1,0
92347,2769,2,2,1,1,0.240512389,-0.554791319,0.245138024,4,3,1,10,-1.329762274,0,-0.131147362,0,0,1,0
109507,2770,1,1,1,1,-1.239413894,-0.775520162,0.128613064,4,3,0,28,-1.169993327,0,-0.131147362,0,0,0,0
109507,2770,2,2,1,0,-1.239413894,-0.775520162,0.134161872,4,3,0,29,-0.623106958,0,-0.131147362,0,0,0,0
109507,2770,3,1,2,1,-1.239413894,-0.775520162,0.134161872,4,3,0,22,-0.720765238,0,-0.131147362,0,0,0,0
109507,2770,4,1,1,1,-1.239413894,-0.775520162,0.134161872,4,3,0,28,-0.916081799,0,-0.131147362,0,0,-1,0
109507,2770,5,2,1,1,-1.239413894,-0.775520162,0.134161872,4,3,0,30,-0.837955175,0,-0.131147362,0,0,0,0
109507,2770,6,2,1,0,-1.239413894,-0.775520162,0.134161872,4,3,0,30,-0.56451199,0,-0.131147362,0,0,0,0
109507,2770,7,3,1,1,-1.239413894,-0.775520162,0.245138024,4,3,0,24,-0.837955175,0,-0.131147362,0,0,0,0
109507,2770,8,2,1,1,-1.239413894,-0.775520162,0.245138024,4,3,0,28,-0.837955175,0,-0.131147362,0,0,0,0
109507,2770,9,1,1,0,-1.239413894,-0.775520162,0.13971068,4,3,1,32,-0.525448678,0,-0.131147362,0,0,0,0
109507,2770,10,2,1,1,-1.239413894,-0.775520162,0.13971068,4,3,0,9,-1.091866703,0,-0.131147362,0,0,0,0
109507,2770,11,1,1,1,-1.239413894,-0.775520162,0.13971068,4,3,0,18,-1.130930015,0,-0.131147362,0,0,0,0
109507,2770,12,1,1,1,-1.239413894,-0.775520162,0.145259487,4,3,0,28,-1.013740079,0,-0.131147362,0,0,0,0
109507,2770,13,1,1,0,-1.239413894,-0.775520162,-2.418289623,4,3,0,29,-0.681701926,0,-0.131147362,0,0,0,0
109507,2770,14,1,2,1,-1.239413894,-0.775520162,-2.418289623,4,3,0,27,-0.916081799,0,-0.131147362,0,0,0,0
36510,2780,1,3,1,0,-0.278655299,3.506497778,0.345016561,4,3,0,1,-1.248119951,1,2.183535032,1,1,0,0
36510,2780,2,1,1,0,-0.278655299,3.506497778,0.345016561,4,3,0,1,-1.091866703,0,-0.131147362,0,0,0,0
36510,2780,3,3,1,1,-0.278655299,3.506497778,0.350565368,4,3,0,6,-0.091650597,0,-0.131147362,0,0,0,0
36510,2780,4,5,1,0,-0.278655299,3.506497778,0.372760599,4,3,0,1,-0.544980334,0,-0.131147362,0,0,0,0
36510,2780,5,1,1,0,-0.278655299,3.506497778,0.367211791,4,3,0,1,-1.091866703,0,-0.131147362,0,0,1,0
36510,2780,6,1,1,0,-0.278655299,3.506497778,0.372760599,4,3,0,1,-0.701233582,0,-0.131147362,0,0,0,0
36510,2780,7,3,1,0,-0.278655299,3.506497778,0.372760599,4,3,0,1,-0.115283901,0,-0.131147362,0,0,0,0
36510,2780,8,1,3,1,-0.278655299,3.506497778,0.367211791,4,3,1,2,-0.505917022,0,-0.131147362,0,0,0,0
36510,2780,9,1,1,0,-0.278655299,3.506497778,0.367211791,4,3,0,1,-1.287183264,0,-0.131147362,0,0,0,0
36510,2780,10,1,1,0,-0.278655299,3.506497778,-2.418289623,4,3,1,4,-0.896550143,0,-0.131147362,0,1,0,0
36510,2780,11,1,1,0,-0.278655299,3.506497778,-2.418289623,4,3,1,3,-0.896550143,0,-0.131147362,0,1,0,0
36510,2780,12,1,1,0,-0.278655299,3.506497778,-2.418289623,4,3,1,4,-0.896550143,0,-0.131147362,0,1,0,0
36510,2780,13,1,1,1,-0.278655299,3.506497778,-2.418289623,4,3,0,1,-0.505917022,0,-0.131147362,0,0,0,0
15025,2791,1,1,2,1,-0.82766021,2.36150491,0.32282133,4,3,1,6,-0.427790398,0,-0.131147362,0,0,0,0
15025,2791,2,1,1,1,-0.82766021,2.36150491,0.32282133,4,3,0,2,-0.427790398,0,-0.131147362,0,0,0,0
15025,2791,3,1,1,1,-0.82766021,2.36150491,0.32282133,4,3,0,2,-0.232473838,0,-0.131147362,0,0,0,0
15025,2791,4,2,1,0,-0.82766021,2.36150491,0.32282133,4,3,0,1,-0.330132118,0,-0.131147362,0,0,0,0
15025,2791,5,1,1,1,-0.82766021,2.36150491,0.32282133,4,3,1,1,-0.427790398,0,-0.131147362,0,0,0,0
15025,2791,6,2,1,1,-0.82766021,2.36150491,0.317272523,4,3,1,4,-0.330132118,0,2.537411828,1,1,0,-1
15025,2791,7,2,1,1,-0.82766021,2.36150491,0.311723715,4,3,0,2,-0.388727086,1,-0.131147362,0,0,0,0
15025,2791,8,1,1,1,-0.82766021,2.36150491,0.328370138,4,3,0,3,0.255817563,0,-0.131147362,0,0,0,0
106413,2794,1,2,1,1,-0.368166969,-0.349872255,0.234040409,4,4,0,28,-0.291068806,0,-0.131147362,0,0,-1,0
106413,2794,2,3,1,1,-0.368166969,-0.349872255,0.234040409,4,4,0,31,-0.81666567,0,-0.131147362,0,0,-1,0
106413,2794,3,2,1,1,-0.368166969,-0.349872255,0.195198756,4,4,1,33,-1.344020383,0,-0.131147362,0,0,-1,0
106413,2794,4,2,1,1,-0.368166969,-0.349872255,0.345016561,4,4,0,22,-0.799673129,0,-0.131147362,0,0,1,0
106413,2794,5,4,1,0,-0.368166969,-0.349872255,0.18410114,4,4,0,4,-1.253588815,0,4.226581031,1,1,1,0
106413,2794,6,4,1,1,-0.368166969,-0.349872255,0.173003525,4,4,1,7,-1.240893239,0,-0.131147362,0,0,1,0
106413,2794,7,2,1,0,-0.368166969,-0.349872255,0.206296371,4,4,0,12,-1.300269473,0,-0.131147362,0,0,1,0
106413,2794,8,1,1,1,-0.368166969,-0.349872255,0.189649948,4,4,0,9,-0.98815361,0,-0.131147362,0,0,1,0
106413,2794,9,3,2,1,-0.368166969,-0.349872255,0.173003525,4,4,0,10,-1.043818829,0,-0.131147362,0,0,1,0
106413,2794,10,1,2,0,-0.368166969,-0.349872255,0.178552333,4,4,1,14,-1.016669827,0,-0.131147362,0,0,0,0
106413,2794,11,2,1,1,-0.368166969,-0.349872255,0.178552333,4,4,1,7,-1.148899139,0,-0.131147362,0,0,0,0
106413,2794,12,1,1,1,-0.368166969,-0.349872255,0.178552333,4,4,0,14,-1.15339142,1,-0.131147362,0,0,0,0
106413,2794,13,2,2,1,-0.368166969,-0.349872255,0.173003525,4,4,1,18,-1.166477629,0,-0.131147362,0,0,1,0
106413,2794,14,1,1,0,-0.368166969,-0.349872255,0.173003525,4,4,1,32,-1.162375981,0,-0.131147362,0,0,0,0
106413,2794,15,2,1,1,-0.368166969,-0.349872255,0.245138024,4,4,1,2,-1.157883701,0,-0.131147362,0,0,0,0
106413,2794,16,3,1,1,-0.368166969,-0.349872255,0.245138024,4,4,0,8,-1.289136429,0,-0.131147362,0,0,0,0
106413,2794,17,3,1,0,-0.368166969,-0.349872255,0.228491601,4,4,0,3,-1.149680405,0,-0.131147362,0,0,0,0
106413,2794,18,7,2,0,-0.368166969,-0.349872255,0.200747563,4,4,1,4,-1.103195064,0,-0.131147362,0,0,0,0
106413,2794,19,3,1,0,-0.368166969,-0.349872255,0.200747563,4,4,0,30,-1.259448312,0,-0.131147362,0,0,0,0
106413,2794,20,2,2,1,-0.368166969,-0.349872255,0.195198756,4,4,0,14,-0.985028545,0,-0.131147362,0,0,-1,0
106413,2794,21,3,1,0,-0.368166969,-0.349872255,0.195198756,4,4,1,3,-1.082296192,0,-0.131147362,0,0,-1,0
106413,2794,22,1,1,1,-0.368166969,-0.349872255,0.356114176,4,4,1,7,-1.107492028,0,-0.131147362,0,0,-1,0
106413,2794,23,1,1,0,-0.368166969,-0.349872255,0.345016561,4,4,0,22,-1.10397633,0,-0.131147362,0,0,-1,0
106413,2794,24,3,1,1,-0.368166969,-0.349872255,0.189649948,4,4,0,13,-0.955145111,0,3.005432627,1,1,-1,0
106413,2794,25,2,2,1,-0.368166969,-0.349872255,0.189649948,4,4,0,8,-1.233471209,0,-0.131147362,0,0,-1,0
106413,2794,26,1,1,0,-0.368166969,-0.349872255,0.18410114,4,4,0,26,-1.258081096,0,-0.131147362,0,0,0,0
106413,2794,27,3,1,1,-0.368166969,-0.349872255,0.18410114,4,4,1,3,-1.271362622,0,-0.131147362,0,0,0,0
106413,2794,28,1,1,0,-0.368166969,-0.349872255,-2.418289623,4,4,0,28,-1.035615534,0,-0.131147362,0,0,-1,0
106413,2794,29,2,1,1,-0.368166969,-0.349872255,-2.418289623,4,4,0,26,-1.032099836,0,-0.131147362,0,0,-1,0
106413,2794,30,1,1,1,-0.368166969,-0.349872255,-2.418289623,4,4,1,20,-1.047529844,0,-0.131147362,0,0,0,0
106413,2794,31,4,1,0,-0.368166969,-0.349872255,-2.418289623,4,4,1,15,-1.130930015,0,-0.131147362,0,0,-1,0
10407,2874,1,3,1,0,-0.463646084,-0.21184072,0.150808295,4,3,0,4,-1.051240859,0,-0.131147362,0,0,1,0
34393,2905,1,2,1,1,-1.239413894,5.037006037,-2.418289623,4.5,3,0,1,-0.330132118,0,-0.131147362,0,0,0,0
67652,2907,1,2,3,1,0.747745188,0.311706205,0.411602252,4.5,4,0,4,-0.354742004,0,8.44555407,1,1,0,0
67652,2907,2,4,1,0,0.747745188,0.311706205,0.411602252,4.5,4,1,28,1.472444418,0,-0.131147362,0,0,0,0
67652,2907,3,1,1,0,0.747745188,0.311706205,0.411602252,4.5,4,1,4,2.528325743,0,-0.131147362,0,0,0,0
67652,2907,4,2,1,0,0.747745188,0.311706205,0.411602252,4.5,4,1,12,2.278515863,0,-0.131147362,0,0,0,0
67652,2907,5,1,1,1,0.747745188,0.311706205,0.411602252,4.5,4,0,7,0.092923552,0,-0.131147362,0,0,0,0
67652,2907,6,2,1,1,0.747745188,0.311706205,0.411602252,4.5,4,0,10,1.071264203,0,-0.131147362,0,0,-1,0
67652,2907,7,3,1,0,0.747745188,0.311706205,0.411602252,4.5,4,0,3,0.941769323,0,-0.131147362,0,0,0,0
67652,2907,8,1,2,0,0.747745188,0.311706205,0.41715106,4.5,4,1,32,-0.361382767,0,-0.131147362,0,0,0,0
67652,2907,9,1,1,1,0.747745188,0.311706205,0.406053444,4.5,4,0,9,-0.201613821,0,-0.131147362,0,0,0,0
67652,2907,10,1,1,1,0.747745188,0.311706205,0.406053444,4.5,4,0,10,-0.577988833,0,-0.131147362,0,0,0,0
67652,2907,11,1,1,1,0.747745188,0.311706205,0.406053444,4.5,4,0,13,0.199371077,0,-0.131147362,0,0,0,0
67652,2907,12,1,1,0,0.747745188,0.311706205,0.406053444,4.5,4,0,2,-0.554746162,0,1.313123704,1,1,0,0
67652,2907,13,2,1,0,0.747745188,0.311706205,0.406053444,4.5,4,1,2,-0.443806356,0,-0.131147362,0,0,0,0
67652,2907,14,2,1,1,0.747745188,0.311706205,0.406053444,4.5,4,0,2,-0.220559527,0,-0.131147362,0,0,0,0
67652,2907,15,1,1,1,0.747745188,0.311706205,0.406053444,4.5,4,1,10,-0.582871747,0,-0.131147362,0,0,0,0
67652,2907,16,1,2,0,0.747745188,0.311706205,0.406053444,4.5,4,0,7,-0.468416242,0,-0.131147362,0,0,0,0
67652,2907,17,2,1,1,0.747745188,0.311706205,0.406053444,4.5,4,0,2,-0.316850592,0,-0.131147362,0,0,0,0
67652,2907,18,2,1,1,0.747745188,0.311706205,0.406053444,4.5,4,0,9,-0.298881468,0,-0.131147362,0,0,-1,0
67652,2907,19,1,1,0,0.747745188,0.311706205,0.406053444,4.5,4,0,8,-0.925847627,0,-0.131147362,0,0,0,0
67652,2907,20,1,1,1,0.747745188,0.311706205,0.406053444,4.5,4,0,3,-0.449470536,0,-0.131147362,0,0,0,0
67652,2907,21,1,1,0,0.747745188,0.311706205,0.406053444,4.5,4,0,9,-0.70474928,0,-0.131147362,0,0,0,0
67652,2907,22,3,2,1,0.747745188,0.311706205,0.406053444,4.5,4,0,2,-0.856510248,0,-0.131147362,0,0,0,0
